"year","region","age","sex","n","mean_income"
"2009","GM096","55_65","F",620,2876.86
"2009","GM097","55_65","F",231,2917.3
"2009","GM098","55_65","F",627,2884.66
"2009","GM099","55_65","F",409,2893.54
"2009","GM100","55_65","F",765,2881.62
"2009","GM001","55_65","M",2505,3367.47
"2009","GM002","55_65","M",1495,3377.76
"2009","GM003","55_65","M",607,3349.58
"2009","GM004","55_65","M",2624,3352.37
"2009","GM005","55_65","M",1047,3376.91
"2009","GM006","55_65","M",2187,3365.66
"2009","GM007","55_65","M",436,3327.35
"2009","GM008","55_65","M",696,3379.94
"2009","GM009","55_65","M",1761,3366.66
"2009","GM010","55_65","M",1903,3385.6
"2009","GM011","55_65","M",2377,3355.75
"2009","GM012","55_65","M",2172,3359.53
"2009","GM013","55_65","M",1669,3375.27
"2009","GM014","55_65","M",2677,3361.9
"2009","GM015","55_65","M",1561,3368.84
"2009","GM016","55_65","M",2908,3357.82
"2009","GM017","55_65","M",2361,3358.97
"2009","GM018","55_65","M",2753,3366.02
"2009","GM019","55_65","M",1903,3371.23
"2009","GM020","55_65","M",2411,3363.91
"2009","GM021","55_65","M",2467,3363.64
"2009","GM022","55_65","M",1516,3362.66
"2009","GM023","55_65","M",1640,3369.21
"2009","GM024","55_65","M",1649,3350.86
"2009","GM025","55_65","M",1730,3362.06
"2009","GM026","55_65","M",1411,3357.39
"2009","GM027","55_65","M",1965,3369.51
"2009","GM028","55_65","M",1500,3376.95
"2009","GM029","55_65","M",1716,3372.66
"2009","GM030","55_65","M",1958,3379.33
"2009","GM031","55_65","M",2287,3345.8
"2009","GM032","55_65","M",1049,3339.08
"2009","GM033","55_65","M",653,3361.9
"2009","GM034","55_65","M",1130,3349.71
"2009","GM035","55_65","M",1983,3377.49
"2009","GM036","55_65","M",1746,3383.33
"2009","GM037","55_65","M",1743,3353.96
"2009","GM038","55_65","M",1341,3383.84
"2009","GM039","55_65","M",1817,3365.85
"2009","GM040","55_65","M",1051,3372.72
"2009","GM041","55_65","M",1903,3363.54
"2009","GM042","55_65","M",852,3363.96
"2009","GM043","55_65","M",2438,3365
"2009","GM044","55_65","M",1405,3351.05
"2009","GM045","55_65","M",1520,3356.41
"2009","GM046","55_65","M",360,3355.41
"2009","GM047","55_65","M",2737,3354.8
"2009","GM048","55_65","M",2320,3370.76
"2009","GM049","55_65","M",669,3357.96
"2009","GM050","55_65","M",1262,3361.85
"2009","GM051","55_65","M",460,3371.62
"2009","GM052","55_65","M",863,3368.38
"2009","GM053","55_65","M",2644,3366.55
"2009","GM054","55_65","M",1186,3386.61
"2009","GM055","55_65","M",582,3386.01
"2009","GM056","55_65","M",897,3348.8
"2009","GM057","55_65","M",2864,3357.37
"2009","GM058","55_65","M",2507,3364.74
"2009","GM059","55_65","M",2883,3360.09
"2009","GM060","55_65","M",2150,3377.13
"2009","GM061","55_65","M",2135,3371.74
"2009","GM062","55_65","M",1904,3369.38
"2009","GM063","55_65","M",2802,3358.04
"2009","GM064","55_65","M",1843,3366.15
"2009","GM065","55_65","M",631,3379.42
"2009","GM066","55_65","M",945,3373.29
"2009","GM067","55_65","M",1182,3346.94
"2009","GM068","55_65","M",770,3384.53
"2009","GM069","55_65","M",2695,3362.16
"2009","GM070","55_65","M",2088,3365.82
"2009","GM071","55_65","M",1538,3374.65
"2009","GM072","55_65","M",384,3407.88
"2009","GM073","55_65","M",2002,3368.76
"2009","GM074","55_65","M",2774,3354.4
"2009","GM075","55_65","M",1574,3373.57
"2009","GM076","55_65","M",2744,3365.77
"2009","GM077","55_65","M",935,3358.14
"2009","GM078","55_65","M",1875,3362.26
"2009","GM079","55_65","M",1125,3360.06
"2009","GM080","55_65","M",1852,3359.62
"2009","GM081","55_65","M",2543,3367.37
"2009","GM082","55_65","M",890,3363.17
"2009","GM083","55_65","M",389,3403.69
"2009","GM084","55_65","M",1060,3356.41
"2009","GM085","55_65","M",396,3339.05
"2009","GM086","55_65","M",2471,3360.96
"2009","GM087","55_65","M",2247,3355.71
"2009","GM088","55_65","M",794,3380.33
"2009","GM089","55_65","M",2790,3350.35
"2009","GM090","55_65","M",2785,3354.6
"2009","GM091","55_65","M",2237,3348.11
"2009","GM092","55_65","M",1248,3350.51
"2009","GM093","55_65","M",1017,3384.07
"2009","GM094","55_65","M",1270,3359.9
"2009","GM095","55_65","M",1935,3346.2
"2009","GM096","55_65","M",2225,3357.95
"2009","GM097","55_65","M",832,3370.46
"2009","GM098","55_65","M",2165,3363.62
"2009","GM099","55_65","M",1608,3356.99
"2009","GM100","55_65","M",2800,3360.95
"2009","_total_","15_25","F",40865,1674.75
"2009","_total_","15_25","M",154784,2148.56
"2009","_total_","25_35","F",41494,1977.2
"2009","_total_","25_35","M",155333,2448.97
"2009","_total_","35_45","F",41347,2273.36
"2009","_total_","35_45","M",154966,2748.14
"2009","_total_","45_55","F",41083,2576.02
"2009","_total_","45_55","M",154452,3048.33
"2009","_total_","55_65","F",45269,2890.92
"2009","_total_","55_65","M",170407,3363.61
"2009","GM001","_total_","F",2956,2298.39
"2009","GM002","_total_","F",1877,2270.14
"2009","GM003","_total_","F",785,2276.74
"2009","GM004","_total_","F",3196,2287.82
"2009","GM005","_total_","F",1405,2329.86
"2009","GM006","_total_","F",2670,2292.63
"2009","GM007","_total_","F",537,2282.03
"2009","GM008","_total_","F",807,2254.83
"2009","GM009","_total_","F",2296,2295.57
"2009","GM010","_total_","F",2327,2286.7
"2009","GM011","_total_","F",2981,2301.66
"2009","GM012","_total_","F",2724,2285.73
"2009","GM013","_total_","F",2002,2299.45
"2009","GM014","_total_","F",3229,2291.36
"2009","GM015","_total_","F",1969,2290.87
"2009","GM016","_total_","F",3306,2305.15
"2009","GM017","_total_","F",2846,2293.54
"2009","GM018","_total_","F",3378,2288.97
"2009","GM019","_total_","F",2371,2288.5
"2009","GM020","_total_","F",2862,2294.84
"2009","GM021","_total_","F",3028,2279.49
"2009","GM022","_total_","F",1849,2302.71
"2009","GM023","_total_","F",1981,2294.24
"2009","GM024","_total_","F",1975,2270.09
"2009","GM025","_total_","F",2041,2284.81
"2009","GM026","_total_","F",1651,2268.82
"2009","GM027","_total_","F",2425,2304.63
"2009","GM028","_total_","F",1918,2281.74
"2009","GM029","_total_","F",1971,2285.61
"2009","GM030","_total_","F",2381,2309.59
"2009","GM031","_total_","F",2689,2278.93
"2009","GM032","_total_","F",1216,2300.99
"2009","GM033","_total_","F",870,2324.14
"2009","GM034","_total_","F",1399,2294.94
"2009","GM035","_total_","F",2471,2287.75
"2009","GM036","_total_","F",2328,2287.6
"2009","GM037","_total_","F",2093,2291.44
"2009","GM038","_total_","F",1767,2283.1
"2009","GM039","_total_","F",2320,2305.67
"2009","GM040","_total_","F",1313,2295.72
"2009","GM041","_total_","F",2358,2261.7
"2009","GM042","_total_","F",1077,2284.66
"2009","GM043","_total_","F",2968,2295.64
"2009","GM044","_total_","F",1807,2294.03
"2009","GM045","_total_","F",1925,2266.66
"2009","GM046","_total_","F",447,2282.34
"2009","GM047","_total_","F",3450,2282.33
"2009","GM048","_total_","F",2852,2294.99
"2009","GM049","_total_","F",784,2288.98
"2009","GM050","_total_","F",1565,2314.09
"2009","GM051","_total_","F",601,2311.05
"2009","GM052","_total_","F",1142,2279.76
"2009","GM053","_total_","F",3356,2295.54
"2009","GM054","_total_","F",1386,2273.96
"2009","GM055","_total_","F",764,2268.09
"2009","GM056","_total_","F",1067,2286.68
"2009","GM057","_total_","F",3519,2300.67
"2009","GM058","_total_","F",3094,2296.46
"2009","GM059","_total_","F",3562,2297.98
"2009","GM060","_total_","F",2530,2291.61
"2009","GM061","_total_","F",2639,2280.19
"2009","GM062","_total_","F",2422,2291.35
"2009","GM063","_total_","F",3396,2309.94
"2009","GM064","_total_","F",2296,2313.63
"2009","GM065","_total_","F",788,2259.32
"2009","GM066","_total_","F",1134,2285.82
"2009","GM067","_total_","F",1527,2286.6
"2009","GM068","_total_","F",985,2296.88
"2009","GM069","_total_","F",3346,2290.52
"2009","GM070","_total_","F",2486,2287.92
"2009","GM071","_total_","F",1803,2272.7
"2009","GM072","_total_","F",453,2268.53
"2009","GM073","_total_","F",2399,2301.36
"2009","GM074","_total_","F",3436,2305.05
"2009","GM075","_total_","F",2035,2291.24
"2009","GM076","_total_","F",3401,2295.77
"2009","GM077","_total_","F",1177,2268.56
"2009","GM078","_total_","F",2278,2270.22
"2009","GM079","_total_","F",1385,2319.3
"2009","GM080","_total_","F",2310,2287.54
"2009","GM081","_total_","F",3081,2298.22
"2009","GM082","_total_","F",1123,2279.97
"2009","GM083","_total_","F",467,2314.51
"2009","GM084","_total_","F",1242,2300.57
"2009","GM085","_total_","F",508,2266.75
"2009","GM086","_total_","F",3049,2279.42
"2009","GM087","_total_","F",2770,2271.62
"2009","GM088","_total_","F",988,2312.62
"2009","GM089","_total_","F",3567,2285.05
"2009","GM090","_total_","F",3329,2296.33
"2009","GM091","_total_","F",2814,2284.82
"2009","GM092","_total_","F",1540,2300.71
"2009","GM093","_total_","F",1279,2293.24
"2009","GM094","_total_","F",1635,2279.71
"2009","GM095","_total_","F",2420,2288.27
"2009","GM096","_total_","F",2937,2277.16
"2009","GM097","_total_","F",1028,2318.86
"2009","GM098","_total_","F",2747,2285.26
"2009","GM099","_total_","F",1920,2278.53
"2009","GM100","_total_","F",3454,2291.96
"2009","GM001","_total_","M",11579,2758.64
"2009","GM002","_total_","M",7010,2760.37
"2009","GM003","_total_","M",2871,2761.13
"2009","GM004","_total_","M",12033,2760.62
"2009","GM005","_total_","M",4955,2771.69
"2009","GM006","_total_","M",10075,2758.03
"2009","GM007","_total_","M",2075,2760.7
"2009","GM008","_total_","M",3235,2769.7
"2009","GM009","_total_","M",8301,2765.76
"2009","GM010","_total_","M",8654,2772.82
"2009","GM011","_total_","M",11152,2755.13
"2009","GM012","_total_","M",10088,2754.1
"2009","GM013","_total_","M",7574,2773.64
"2009","GM014","_total_","M",12238,2764.72
"2009","GM015","_total_","M",7055,2775.87
"2009","GM016","_total_","M",13059,2769.3
"2009","GM017","_total_","M",10840,2765.11
"2009","GM018","_total_","M",12605,2767.22
"2009","GM019","_total_","M",9066,2758.98
"2009","GM020","_total_","M",10594,2777.74
"2009","GM021","_total_","M",11688,2764.42
"2009","GM022","_total_","M",6891,2766.85
"2009","GM023","_total_","M",7669,2766.81
"2009","GM024","_total_","M",7618,2763.88
"2009","GM025","_total_","M",7687,2764.46
"2009","GM026","_total_","M",6356,2768.94
"2009","GM027","_total_","M",9331,2761.2
"2009","GM028","_total_","M",7382,2751.62
"2009","GM029","_total_","M",7969,2767.1
"2009","GM030","_total_","M",8987,2782.49
"2009","GM031","_total_","M",10583,2767.31
"2009","GM032","_total_","M",4718,2758.15
"2009","GM033","_total_","M",3077,2748.87
"2009","GM034","_total_","M",5137,2764.02
"2009","GM035","_total_","M",9336,2766.44
"2009","GM036","_total_","M",8536,2768.52
"2009","GM037","_total_","M",8221,2760.74
"2009","GM038","_total_","M",6626,2755.96
"2009","GM039","_total_","M",8406,2762.66
"2009","GM040","_total_","M",4799,2763.33
"2009","GM041","_total_","M",8950,2755.56
"2009","GM042","_total_","M",3931,2763.61
"2009","GM043","_total_","M",11178,2764.28
"2009","GM044","_total_","M",6714,2755.36
"2009","GM045","_total_","M",6938,2754.12
"2009","GM046","_total_","M",1678,2752.48
"2009","GM047","_total_","M",12794,2759.82
"2009","GM048","_total_","M",10661,2764.02
"2009","GM049","_total_","M",3019,2785.2
"2009","GM050","_total_","M",5704,2758.11
"2009","GM051","_total_","M",2223,2752.73
"2009","GM052","_total_","M",4037,2768.91
"2009","GM053","_total_","M",12375,2755.61
"2009","GM054","_total_","M",5251,2775.25
"2009","GM055","_total_","M",2839,2754.76
"2009","GM056","_total_","M",4039,2765.12
"2009","GM057","_total_","M",13174,2766.37
"2009","GM058","_total_","M",11572,2765.46
"2009","GM059","_total_","M",13260,2766.18
"2009","GM060","_total_","M",9800,2765.17
"2009","GM061","_total_","M",9965,2768.09
"2009","GM062","_total_","M",9161,2759.03
"2009","GM063","_total_","M",12931,2769.96
"2009","GM064","_total_","M",8683,2764.93
"2009","GM065","_total_","M",2882,2761.1
"2009","GM066","_total_","M",4272,2779.47
"2009","GM067","_total_","M",5814,2752.82
"2009","GM068","_total_","M",3531,2771.58
"2009","GM069","_total_","M",12489,2762.04
"2009","GM070","_total_","M",9516,2765.17
"2009","GM071","_total_","M",6997,2781.42
"2009","GM072","_total_","M",1858,2782.23
"2009","GM073","_total_","M",9165,2764.94
"2009","GM074","_total_","M",12929,2753.47
"2009","GM075","_total_","M",7570,2760.49
"2009","GM076","_total_","M",12804,2762.77
"2009","GM077","_total_","M",4350,2757.28
"2009","GM078","_total_","M",8641,2755.92
"2009","GM079","_total_","M",5111,2776.85
"2009","GM080","_total_","M",8584,2767.09
"2009","GM081","_total_","M",11626,2759.98
"2009","GM082","_total_","M",4224,2766.46
"2009","GM083","_total_","M",1812,2766.33
"2009","GM084","_total_","M",4623,2761.54
"2009","GM085","_total_","M",1880,2740.48
"2009","GM086","_total_","M",11455,2756.54
"2009","GM087","_total_","M",10560,2753.54
"2009","GM088","_total_","M",3637,2775.53
"2009","GM089","_total_","M",12923,2767.14
"2009","GM090","_total_","M",12301,2767.63
"2009","GM091","_total_","M",10502,2758.25
"2009","GM092","_total_","M",5815,2750.86
"2009","GM093","_total_","M",4699,2768.91
"2009","GM094","_total_","M",6127,2751.36
"2009","GM095","_total_","M",9100,2759.89
"2009","GM096","_total_","M",10738,2751.41
"2009","GM097","_total_","M",3673,2774.09
"2009","GM098","_total_","M",10536,2749.65
"2009","GM099","_total_","M",7308,2765.82
"2009","GM100","_total_","M",12937,2764.43
"2009","GM001","15_25","_total_",2887,2052.72
"2009","GM002","15_25","_total_",1807,2049.15
"2009","GM003","15_25","_total_",706,2011.96
"2009","GM004","15_25","_total_",2933,2041.33
"2009","GM005","15_25","_total_",1230,2064.97
"2009","GM006","15_25","_total_",2482,2038.49
"2009","GM007","15_25","_total_",504,2079.28
"2009","GM008","15_25","_total_",789,2046.41
"2009","GM009","15_25","_total_",2105,2062.54
"2009","GM010","15_25","_total_",2202,2048.68
"2009","GM011","15_25","_total_",2795,2046.33
"2009","GM012","15_25","_total_",2480,2033.04
"2009","GM013","15_25","_total_",1899,2070.92
"2009","GM014","15_25","_total_",2943,2045.74
"2009","GM015","15_25","_total_",1813,2071.35
"2009","GM016","15_25","_total_",3195,2058.28
"2009","GM017","15_25","_total_",2681,2047.35
"2009","GM018","15_25","_total_",3092,2056.24
"2009","GM019","15_25","_total_",2213,2037.24
"2009","GM020","15_25","_total_",2614,2046.54
"2009","GM021","15_25","_total_",2892,2064.23
"2009","GM022","15_25","_total_",1660,2029.46
"2009","GM023","15_25","_total_",1878,2050.59
"2009","GM024","15_25","_total_",1886,2048.29
"2009","GM025","15_25","_total_",1908,2035.68
"2009","GM026","15_25","_total_",1561,2055.35
"2009","GM027","15_25","_total_",2271,2044.59
"2009","GM028","15_25","_total_",1881,2049.15
"2009","GM029","15_25","_total_",1960,2061.81
"2009","GM030","15_25","_total_",2121,2054.88
"2009","GM031","15_25","_total_",2552,2046.51
"2009","GM032","15_25","_total_",1172,2065.72
"2009","GM033","15_25","_total_",758,2057.54
"2009","GM034","15_25","_total_",1248,2037.16
"2009","GM035","15_25","_total_",2236,2047.4
"2009","GM036","15_25","_total_",2140,2043.5
"2009","GM037","15_25","_total_",1972,2053.17
"2009","GM038","15_25","_total_",1679,2040.51
"2009","GM039","15_25","_total_",2078,2054.7
"2009","GM040","15_25","_total_",1153,2043.47
"2009","GM041","15_25","_total_",2321,2039.12
"2009","GM042","15_25","_total_",953,2044.24
"2009","GM043","15_25","_total_",2818,2044.23
"2009","GM044","15_25","_total_",1633,2052.68
"2009","GM045","15_25","_total_",1786,2033.55
"2009","GM046","15_25","_total_",421,2031.03
"2009","GM047","15_25","_total_",3198,2042.71
"2009","GM048","15_25","_total_",2689,2049.21
"2009","GM049","15_25","_total_",690,2066.36
"2009","GM050","15_25","_total_",1453,2064.4
"2009","GM051","15_25","_total_",553,2065.9
"2009","GM052","15_25","_total_",994,2032.67
"2009","GM053","15_25","_total_",3111,2037.76
"2009","GM054","15_25","_total_",1291,2044.61
"2009","GM055","15_25","_total_",723,2046.34
"2009","GM056","15_25","_total_",981,2036.45
"2009","GM057","15_25","_total_",3247,2063.51
"2009","GM058","15_25","_total_",2886,2053.06
"2009","GM059","15_25","_total_",3270,2056.41
"2009","GM060","15_25","_total_",2363,2055.92
"2009","GM061","15_25","_total_",2416,2043.92
"2009","GM062","15_25","_total_",2277,2062.52
"2009","GM063","15_25","_total_",3200,2056.81
"2009","GM064","15_25","_total_",2099,2059.71
"2009","GM065","15_25","_total_",725,2042.54
"2009","GM066","15_25","_total_",1047,2061.52
"2009","GM067","15_25","_total_",1472,2038.13
"2009","GM068","15_25","_total_",865,2038.79
"2009","GM069","15_25","_total_",3089,2061.1
"2009","GM070","15_25","_total_",2327,2059.84
"2009","GM071","15_25","_total_",1662,2067.01
"2009","GM072","15_25","_total_",436,2025.58
"2009","GM073","15_25","_total_",2187,2044.42
"2009","GM074","15_25","_total_",3174,2052.95
"2009","GM075","15_25","_total_",1874,2043.86
"2009","GM076","15_25","_total_",3284,2057.94
"2009","GM077","15_25","_total_",1122,2060.45
"2009","GM078","15_25","_total_",2187,2053.27
"2009","GM079","15_25","_total_",1222,2062.87
"2009","GM080","15_25","_total_",2192,2045.52
"2009","GM081","15_25","_total_",2862,2055.1
"2009","GM082","15_25","_total_",1097,2045.5
"2009","GM083","15_25","_total_",436,2030.99
"2009","GM084","15_25","_total_",1118,2059.85
"2009","GM085","15_25","_total_",482,2006.03
"2009","GM086","15_25","_total_",2875,2036.55
"2009","GM087","15_25","_total_",2717,2058.56
"2009","GM088","15_25","_total_",869,2044.69
"2009","GM089","15_25","_total_",3284,2042.1
"2009","GM090","15_25","_total_",3054,2033.75
"2009","GM091","15_25","_total_",2620,2049.95
"2009","GM092","15_25","_total_",1470,2046.38
"2009","GM093","15_25","_total_",1174,2068.1
"2009","GM094","15_25","_total_",1567,2059.15
"2009","GM095","15_25","_total_",2251,2042.63
"2009","GM096","15_25","_total_",2720,2037.41
"2009","GM097","15_25","_total_",859,2030.36
"2009","GM098","15_25","_total_",2650,2053.75
"2009","GM099","15_25","_total_",1755,2042.17
"2009","GM100","15_25","_total_",3175,2050.72
"2009","GM001","25_35","_total_",2773,2348.33
"2009","GM002","25_35","_total_",1780,2336.08
"2009","GM003","25_35","_total_",725,2344.03
"2009","GM004","25_35","_total_",2996,2336.76
"2009","GM005","25_35","_total_",1214,2345.95
"2009","GM006","25_35","_total_",2536,2342.13
"2009","GM007","25_35","_total_",548,2356.12
"2009","GM008","25_35","_total_",811,2360.52
"2009","GM009","25_35","_total_",2143,2363.66
"2009","GM010","25_35","_total_",2105,2350.42
"2009","GM011","25_35","_total_",2805,2351.55
"2009","GM012","25_35","_total_",2503,2341.87
"2009","GM013","25_35","_total_",1866,2355.25
"2009","GM014","25_35","_total_",3102,2357.05
"2009","GM015","25_35","_total_",1796,2350.04
"2009","GM016","25_35","_total_",3140,2363.14
"2009","GM017","25_35","_total_",2615,2346.79
"2009","GM018","25_35","_total_",3163,2345.99
"2009","GM019","25_35","_total_",2324,2357.68
"2009","GM020","25_35","_total_",2589,2355.73
"2009","GM021","25_35","_total_",2910,2347.99
"2009","GM022","25_35","_total_",1761,2360.02
"2009","GM023","25_35","_total_",1915,2362.69
"2009","GM024","25_35","_total_",1843,2354
"2009","GM025","25_35","_total_",1939,2362.46
"2009","GM026","25_35","_total_",1619,2346.56
"2009","GM027","25_35","_total_",2296,2364.69
"2009","GM028","25_35","_total_",1839,2354
"2009","GM029","25_35","_total_",1926,2348.3
"2009","GM030","25_35","_total_",2250,2367.39
"2009","GM031","25_35","_total_",2631,2359.88
"2009","GM032","25_35","_total_",1147,2326.36
"2009","GM033","25_35","_total_",772,2344.28
"2009","GM034","25_35","_total_",1343,2349.71
"2009","GM035","25_35","_total_",2398,2356.79
"2009","GM036","25_35","_total_",2152,2370.79
"2009","GM037","25_35","_total_",1983,2356.68
"2009","GM038","25_35","_total_",1601,2349.6
"2009","GM039","25_35","_total_",2140,2361.96
"2009","GM040","25_35","_total_",1283,2349.79
"2009","GM041","25_35","_total_",2259,2346.8
"2009","GM042","25_35","_total_",1049,2347.22
"2009","GM043","25_35","_total_",2750,2360.04
"2009","GM044","25_35","_total_",1653,2342.98
"2009","GM045","25_35","_total_",1727,2321.83
"2009","GM046","25_35","_total_",429,2351.47
"2009","GM047","25_35","_total_",3272,2352.09
"2009","GM048","25_35","_total_",2634,2346.58
"2009","GM049","25_35","_total_",746,2373.85
"2009","GM050","25_35","_total_",1343,2341.98
"2009","GM051","25_35","_total_",555,2322.04
"2009","GM052","25_35","_total_",1025,2352.54
"2009","GM053","25_35","_total_",3069,2348.48
"2009","GM054","25_35","_total_",1304,2339.58
"2009","GM055","25_35","_total_",708,2323.08
"2009","GM056","25_35","_total_",1012,2361.77
"2009","GM057","25_35","_total_",3276,2354.88
"2009","GM058","25_35","_total_",2859,2341.52
"2009","GM059","25_35","_total_",3256,2343.23
"2009","GM060","25_35","_total_",2410,2335.05
"2009","GM061","25_35","_total_",2533,2354.57
"2009","GM062","25_35","_total_",2292,2357
"2009","GM063","25_35","_total_",3191,2362.46
"2009","GM064","25_35","_total_",2143,2363.87
"2009","GM065","25_35","_total_",716,2337.81
"2009","GM066","25_35","_total_",1029,2356.01
"2009","GM067","25_35","_total_",1433,2367.36
"2009","GM068","25_35","_total_",879,2333.23
"2009","GM069","25_35","_total_",3122,2343.78
"2009","GM070","25_35","_total_",2393,2355.51
"2009","GM071","25_35","_total_",1788,2368.08
"2009","GM072","25_35","_total_",448,2360.69
"2009","GM073","25_35","_total_",2339,2351.92
"2009","GM074","25_35","_total_",3291,2340.67
"2009","GM075","25_35","_total_",1948,2354.67
"2009","GM076","25_35","_total_",3037,2346.78
"2009","GM077","25_35","_total_",1093,2332.38
"2009","GM078","25_35","_total_",2188,2333.47
"2009","GM079","25_35","_total_",1243,2351.99
"2009","GM080","25_35","_total_",2094,2355.78
"2009","GM081","25_35","_total_",2905,2337.46
"2009","GM082","25_35","_total_",1022,2345.89
"2009","GM083","25_35","_total_",455,2353.4
"2009","GM084","25_35","_total_",1189,2336.13
"2009","GM085","25_35","_total_",469,2334.4
"2009","GM086","25_35","_total_",2853,2337.63
"2009","GM087","25_35","_total_",2647,2329.5
"2009","GM088","25_35","_total_",893,2349.03
"2009","GM089","25_35","_total_",3140,2346.95
"2009","GM090","25_35","_total_",3036,2347.79
"2009","GM091","25_35","_total_",2609,2338.41
"2009","GM092","25_35","_total_",1454,2341.66
"2009","GM093","25_35","_total_",1181,2336.06
"2009","GM094","25_35","_total_",1592,2340.06
"2009","GM095","25_35","_total_",2255,2360.49
"2009","GM096","25_35","_total_",2694,2341.88
"2009","GM097","25_35","_total_",954,2352.38
"2009","GM098","25_35","_total_",2671,2356.36
"2009","GM099","25_35","_total_",1834,2333.39
"2009","GM100","25_35","_total_",3156,2345.96
"2009","GM001","35_45","_total_",2910,2642.82
"2009","GM002","35_45","_total_",1679,2655.71
"2009","GM003","35_45","_total_",712,2670.09
"2009","GM004","35_45","_total_",2961,2656.53
"2009","GM005","35_45","_total_",1265,2661.76
"2009","GM006","35_45","_total_",2531,2652.51
"2009","GM007","35_45","_total_",477,2666.98
"2009","GM008","35_45","_total_",802,2669.09
"2009","GM009","35_45","_total_",2021,2644.38
"2009","GM010","35_45","_total_",2183,2651.31
"2009","GM011","35_45","_total_",2793,2651.04
"2009","GM012","35_45","_total_",2558,2639.16
"2009","GM013","35_45","_total_",1886,2654.94
"2009","GM014","35_45","_total_",3037,2651.39
"2009","GM015","35_45","_total_",1724,2662.3
"2009","GM016","35_45","_total_",3193,2640.93
"2009","GM017","35_45","_total_",2683,2653.04
"2009","GM018","35_45","_total_",3100,2641.77
"2009","GM019","35_45","_total_",2231,2643.67
"2009","GM020","35_45","_total_",2619,2657.85
"2009","GM021","35_45","_total_",2856,2650.77
"2009","GM022","35_45","_total_",1700,2652.7
"2009","GM023","35_45","_total_",1929,2654.21
"2009","GM024","35_45","_total_",1938,2649.23
"2009","GM025","35_45","_total_",1900,2638.32
"2009","GM026","35_45","_total_",1554,2657.07
"2009","GM027","35_45","_total_",2347,2641.19
"2009","GM028","35_45","_total_",1858,2643.21
"2009","GM029","35_45","_total_",2037,2648.33
"2009","GM030","35_45","_total_",2224,2649.91
"2009","GM031","35_45","_total_",2591,2662.36
"2009","GM032","35_45","_total_",1144,2676.28
"2009","GM033","35_45","_total_",795,2634.69
"2009","GM034","35_45","_total_",1255,2655.52
"2009","GM035","35_45","_total_",2369,2652.63
"2009","GM036","35_45","_total_",2200,2656.63
"2009","GM037","35_45","_total_",2129,2638.87
"2009","GM038","35_45","_total_",1703,2635.01
"2009","GM039","35_45","_total_",2094,2635.46
"2009","GM040","35_45","_total_",1227,2639.65
"2009","GM041","35_45","_total_",2152,2654.62
"2009","GM042","35_45","_total_",925,2641.27
"2009","GM043","35_45","_total_",2774,2653.75
"2009","GM044","35_45","_total_",1727,2625.87
"2009","GM045","35_45","_total_",1678,2647.98
"2009","GM046","35_45","_total_",429,2634.25
"2009","GM047","35_45","_total_",3121,2643.55
"2009","GM048","35_45","_total_",2644,2660.51
"2009","GM049","35_45","_total_",795,2649.09
"2009","GM050","35_45","_total_",1452,2625.49
"2009","GM051","35_45","_total_",553,2636.2
"2009","GM052","35_45","_total_",1043,2639.68
"2009","GM053","35_45","_total_",3152,2645.67
"2009","GM054","35_45","_total_",1308,2647.75
"2009","GM055","35_45","_total_",671,2627.46
"2009","GM056","35_45","_total_",1014,2640.78
"2009","GM057","35_45","_total_",3298,2645.68
"2009","GM058","35_45","_total_",2843,2648.75
"2009","GM059","35_45","_total_",3321,2642.62
"2009","GM060","35_45","_total_",2436,2643.33
"2009","GM061","35_45","_total_",2470,2645.75
"2009","GM062","35_45","_total_",2295,2631.3
"2009","GM063","35_45","_total_",3216,2661.47
"2009","GM064","35_45","_total_",2122,2645.31
"2009","GM065","35_45","_total_",763,2610.97
"2009","GM066","35_45","_total_",1039,2640.83
"2009","GM067","35_45","_total_",1478,2656.44
"2009","GM068","35_45","_total_",909,2661.6
"2009","GM069","35_45","_total_",3113,2644.82
"2009","GM070","35_45","_total_",2352,2640.1
"2009","GM071","35_45","_total_",1731,2644.74
"2009","GM072","35_45","_total_",484,2685.52
"2009","GM073","35_45","_total_",2245,2637.64
"2009","GM074","35_45","_total_",3161,2642.5
"2009","GM075","35_45","_total_",1848,2642.23
"2009","GM076","35_45","_total_",3146,2643.18
"2009","GM077","35_45","_total_",1065,2652
"2009","GM078","35_45","_total_",2129,2646.15
"2009","GM079","35_45","_total_",1266,2657.86
"2009","GM080","35_45","_total_",2101,2653.9
"2009","GM081","35_45","_total_",2862,2647.84
"2009","GM082","35_45","_total_",1017,2660.54
"2009","GM083","35_45","_total_",442,2646.09
"2009","GM084","35_45","_total_",1098,2620.44
"2009","GM085","35_45","_total_",463,2646.69
"2009","GM086","35_45","_total_",2855,2657.66
"2009","GM087","35_45","_total_",2601,2641.52
"2009","GM088","35_45","_total_",939,2658.71
"2009","GM089","35_45","_total_",3222,2651.04
"2009","GM090","35_45","_total_",3052,2656.21
"2009","GM091","35_45","_total_",2646,2664.97
"2009","GM092","35_45","_total_",1388,2659.17
"2009","GM093","35_45","_total_",1159,2655.63
"2009","GM094","35_45","_total_",1503,2652.72
"2009","GM095","35_45","_total_",2295,2650.75
"2009","GM096","35_45","_total_",2672,2634.62
"2009","GM097","35_45","_total_",905,2654.7
