"year","region","age","sex","n","mean_income"
"2006","GM074","_total_","F",1107,2283.08
"2006","GM075","_total_","F",3219,2241.63
"2006","GM076","_total_","F",804,2267.43
"2006","GM077","_total_","F",4188,2255.23
"2006","GM078","_total_","F",2525,2249.84
"2006","GM079","_total_","F",1277,2256.59
"2006","GM080","_total_","F",3094,2259.29
"2006","GM081","_total_","F",2335,2277.8
"2006","GM082","_total_","F",3239,2262.13
"2006","GM083","_total_","F",2457,2264.83
"2006","GM084","_total_","F",4183,2251.16
"2006","GM085","_total_","F",3596,2241.21
"2006","GM086","_total_","F",3625,2263.31
"2006","GM087","_total_","F",3421,2243.46
"2006","GM088","_total_","F",3638,2263.99
"2006","GM089","_total_","F",540,2241.05
"2006","GM090","_total_","F",2618,2257.38
"2006","GM091","_total_","F",1194,2269.26
"2006","GM092","_total_","F",3899,2276.65
"2006","GM093","_total_","F",3005,2247.13
"2006","GM094","_total_","F",4081,2250.24
"2006","GM095","_total_","F",1731,2260.95
"2006","GM096","_total_","F",3283,2251.8
"2006","GM097","_total_","F",1424,2259.13
"2006","GM098","_total_","F",1038,2270.68
"2006","GM099","_total_","F",2280,2276.14
"2006","GM100","_total_","F",2099,2236.43
"2006","GM001","_total_","M",13028,2740.7
"2006","GM002","_total_","M",8824,2741.58
"2006","GM003","_total_","M",5019,2739.51
"2006","GM004","_total_","M",8493,2733.38
"2006","GM005","_total_","M",6458,2739.4
"2006","GM006","_total_","M",9315,2735.16
"2006","GM007","_total_","M",12062,2734.08
"2006","GM008","_total_","M",1960,2757.87
"2006","GM009","_total_","M",5325,2735.46
"2006","GM010","_total_","M",5112,2743.73
"2006","GM011","_total_","M",8694,2741.97
"2006","GM012","_total_","M",2737,2739.87
"2006","GM013","_total_","M",5910,2753.51
"2006","GM014","_total_","M",9834,2744.58
"2006","GM015","_total_","M",9964,2740.89
"2006","GM016","_total_","M",12663,2737.51
"2006","GM017","_total_","M",7968,2745.81
"2006","GM018","_total_","M",10149,2741.66
"2006","GM019","_total_","M",10375,2736.2
"2006","GM020","_total_","M",4307,2737.98
"2006","GM021","_total_","M",5950,2743.37
"2006","GM022","_total_","M",4530,2742.75
"2006","GM023","_total_","M",13954,2739.18
"2006","GM024","_total_","M",9576,2737.1
"2006","GM025","_total_","M",5952,2743.01
"2006","GM026","_total_","M",12465,2741.1
"2006","GM027","_total_","M",9705,2749
"2006","GM028","_total_","M",3199,2752.11
"2006","GM029","_total_","M",8823,2745.55
"2006","GM030","_total_","M",3278,2737.22
"2006","GM031","_total_","M",4972,2747.44
"2006","GM032","_total_","M",4937,2763.76
"2006","GM033","_total_","M",4192,2745.19
"2006","GM034","_total_","M",9529,2743.63
"2006","GM035","_total_","M",13146,2743.24
"2006","GM036","_total_","M",4638,2735.51
"2006","GM037","_total_","M",1674,2760.87
"2006","GM038","_total_","M",4188,2729.59
"2006","GM039","_total_","M",8002,2729.32
"2006","GM040","_total_","M",13101,2740.54
"2006","GM041","_total_","M",7652,2736.01
"2006","GM042","_total_","M",8610,2738.75
"2006","GM043","_total_","M",3840,2747.39
"2006","GM044","_total_","M",11302,2746.93
"2006","GM045","_total_","M",4469,2739.56
"2006","GM046","_total_","M",13178,2744.71
"2006","GM047","_total_","M",9918,2735.79
"2006","GM048","_total_","M",13817,2746.85
"2006","GM049","_total_","M",6216,2732.38
"2006","GM050","_total_","M",7573,2738.59
"2006","GM051","_total_","M",1639,2732
"2006","GM052","_total_","M",6420,2737.45
"2006","GM053","_total_","M",7187,2743.61
"2006","GM054","_total_","M",11988,2751.39
"2006","GM055","_total_","M",11976,2738.07
"2006","GM056","_total_","M",9085,2735.43
"2006","GM057","_total_","M",2239,2759.7
"2006","GM058","_total_","M",7536,2740.8
"2006","GM059","_total_","M",2250,2750.07
"2006","GM060","_total_","M",7656,2738.93
"2006","GM061","_total_","M",2693,2737.41
"2006","GM062","_total_","M",13038,2746.34
"2006","GM063","_total_","M",2123,2745.99
"2006","GM064","_total_","M",12465,2740.88
"2006","GM065","_total_","M",1500,2742.23
"2006","GM066","_total_","M",1863,2747.72
"2006","GM067","_total_","M",11789,2741.02
"2006","GM068","_total_","M",8666,2743.31
"2006","GM069","_total_","M",2189,2725.8
"2006","GM070","_total_","M",5879,2748.22
"2006","GM071","_total_","M",4056,2759.42
"2006","GM072","_total_","M",7414,2738.12
"2006","GM073","_total_","M",4880,2736.83
"2006","GM074","_total_","M",3530,2751.39
"2006","GM075","_total_","M",10372,2750.67
"2006","GM076","_total_","M",2513,2740.06
"2006","GM077","_total_","M",13460,2747.49
"2006","GM078","_total_","M",8441,2739.04
"2006","GM079","_total_","M",3941,2732.33
"2006","GM080","_total_","M",9782,2753.13
"2006","GM081","_total_","M",7493,2732.77
"2006","GM082","_total_","M",10204,2732.62
"2006","GM083","_total_","M",7803,2748.6
"2006","GM084","_total_","M",13488,2741.11
"2006","GM085","_total_","M",11544,2742.15
"2006","GM086","_total_","M",11599,2744.41
"2006","GM087","_total_","M",10682,2737.79
"2006","GM088","_total_","M",11421,2741.73
"2006","GM089","_total_","M",1650,2736.8
"2006","GM090","_total_","M",8417,2739.67
"2006","GM091","_total_","M",3686,2718.49
"2006","GM092","_total_","M",12742,2748
"2006","GM093","_total_","M",9749,2734.24
"2006","GM094","_total_","M",12845,2734.12
"2006","GM095","_total_","M",5494,2737.35
"2006","GM096","_total_","M",10393,2737.54
"2006","GM097","_total_","M",4652,2737.12
"2006","GM098","_total_","M",3490,2742.9
"2006","GM099","_total_","M",7235,2749.17
"2006","GM100","_total_","M",6758,2735.72
"2006","GM001","15_25","_total_",3378,2013.3
"2006","GM002","15_25","_total_",2288,2022.38
"2006","GM003","15_25","_total_",1369,2030.36
"2006","GM004","15_25","_total_",2276,2023.47
"2006","GM005","15_25","_total_",1696,1988.24
"2006","GM006","15_25","_total_",2409,2009.21
"2006","GM007","15_25","_total_",3181,2018.19
"2006","GM008","15_25","_total_",501,2006.32
"2006","GM009","15_25","_total_",1369,2000.42
"2006","GM010","15_25","_total_",1347,2009.66
"2006","GM011","15_25","_total_",2331,2022.2
"2006","GM012","15_25","_total_",694,1997.27
"2006","GM013","15_25","_total_",1426,2008.72
"2006","GM014","15_25","_total_",2464,2021.14
"2006","GM015","15_25","_total_",2586,2016.3
"2006","GM016","15_25","_total_",3236,2012.3
"2006","GM017","15_25","_total_",2036,2028.19
"2006","GM018","15_25","_total_",2641,2016.91
"2006","GM019","15_25","_total_",2717,1998.92
"2006","GM020","15_25","_total_",1099,2029.19
"2006","GM021","15_25","_total_",1558,1998.37
"2006","GM022","15_25","_total_",1190,2006.99
"2006","GM023","15_25","_total_",3577,2010.55
"2006","GM024","15_25","_total_",2522,2014.04
"2006","GM025","15_25","_total_",1501,2024.95
"2006","GM026","15_25","_total_",3164,2015.8
"2006","GM027","15_25","_total_",2500,2018.16
"2006","GM028","15_25","_total_",840,1985.47
"2006","GM029","15_25","_total_",2254,2038.18
"2006","GM030","15_25","_total_",783,2060.35
"2006","GM031","15_25","_total_",1254,2031.82
"2006","GM032","15_25","_total_",1223,2012.09
"2006","GM033","15_25","_total_",1069,2004.45
"2006","GM034","15_25","_total_",2412,2008.51
"2006","GM035","15_25","_total_",3304,2010.05
"2006","GM036","15_25","_total_",1238,2025.65
"2006","GM037","15_25","_total_",423,1990.46
"2006","GM038","15_25","_total_",1041,2015.7
"2006","GM039","15_25","_total_",2096,2021.62
"2006","GM040","15_25","_total_",3359,2008.47
"2006","GM041","15_25","_total_",1981,2002.5
"2006","GM042","15_25","_total_",2262,2013.62
"2006","GM043","15_25","_total_",1011,2000.98
"2006","GM044","15_25","_total_",2982,2019.27
"2006","GM045","15_25","_total_",1126,2004.27
"2006","GM046","15_25","_total_",3454,2016.33
"2006","GM047","15_25","_total_",2587,2014.78
"2006","GM048","15_25","_total_",3598,2014.44
"2006","GM049","15_25","_total_",1669,2011.89
"2006","GM050","15_25","_total_",1977,2000.64
"2006","GM051","15_25","_total_",442,2003.87
"2006","GM052","15_25","_total_",1709,1995.57
"2006","GM053","15_25","_total_",1844,1995.06
"2006","GM054","15_25","_total_",3073,2008.44
"2006","GM055","15_25","_total_",3036,2030.86
"2006","GM056","15_25","_total_",2358,1982.53
"2006","GM057","15_25","_total_",574,2036.77
"2006","GM058","15_25","_total_",1866,2027.39
"2006","GM059","15_25","_total_",588,1997.6
"2006","GM060","15_25","_total_",2007,1999.3
"2006","GM061","15_25","_total_",675,2009.88
"2006","GM062","15_25","_total_",3328,2022.3
"2006","GM063","15_25","_total_",502,1984.52
"2006","GM064","15_25","_total_",3210,2008.46
"2006","GM065","15_25","_total_",402,2048.42
"2006","GM066","15_25","_total_",452,2011.15
"2006","GM067","15_25","_total_",3011,2011.16
"2006","GM068","15_25","_total_",2280,2021.91
"2006","GM069","15_25","_total_",536,2016.96
"2006","GM070","15_25","_total_",1494,2007.09
"2006","GM071","15_25","_total_",1030,2009.74
"2006","GM072","15_25","_total_",1951,2007.49
"2006","GM073","15_25","_total_",1288,2002.24
"2006","GM074","15_25","_total_",918,2029.06
"2006","GM075","15_25","_total_",2684,2015.06
"2006","GM076","15_25","_total_",615,2008.64
"2006","GM077","15_25","_total_",3421,2006.84
"2006","GM078","15_25","_total_",2161,2028.08
"2006","GM079","15_25","_total_",1042,2009.38
"2006","GM080","15_25","_total_",2534,2029.07
"2006","GM081","15_25","_total_",1908,2027.04
"2006","GM082","15_25","_total_",2719,2012.81
"2006","GM083","15_25","_total_",1971,2008.32
"2006","GM084","15_25","_total_",3558,2012.06
"2006","GM085","15_25","_total_",2991,2030.97
"2006","GM086","15_25","_total_",2912,2006.33
"2006","GM087","15_25","_total_",2803,2011.72
"2006","GM088","15_25","_total_",2895,2004.49
"2006","GM089","15_25","_total_",438,2013.74
"2006","GM090","15_25","_total_",2132,2000.18
"2006","GM091","15_25","_total_",1027,2012.88
"2006","GM092","15_25","_total_",3277,2022.73
"2006","GM093","15_25","_total_",2522,2015.33
"2006","GM094","15_25","_total_",3393,1997.18
"2006","GM095","15_25","_total_",1420,2010.01
"2006","GM096","15_25","_total_",2705,1998.08
"2006","GM097","15_25","_total_",1188,1998.26
"2006","GM098","15_25","_total_",854,2029.13
"2006","GM099","15_25","_total_",1815,2018.4
"2006","GM100","15_25","_total_",1793,2000.13
"2006","GM001","25_35","_total_",3328,2316.53
"2006","GM002","25_35","_total_",2331,2320.95
"2006","GM003","25_35","_total_",1277,2321.92
"2006","GM004","25_35","_total_",2177,2316.88
"2006","GM005","25_35","_total_",1632,2307.78
"2006","GM006","25_35","_total_",2377,2306.56
"2006","GM007","25_35","_total_",3173,2315.34
"2006","GM008","25_35","_total_",473,2325.63
"2006","GM009","25_35","_total_",1369,2292.05
"2006","GM010","25_35","_total_",1319,2307.35
"2006","GM011","25_35","_total_",2163,2308.69
"2006","GM012","25_35","_total_",695,2312.73
"2006","GM013","25_35","_total_",1513,2311.32
"2006","GM014","25_35","_total_",2612,2312.37
"2006","GM015","25_35","_total_",2511,2310.06
"2006","GM016","25_35","_total_",3376,2322.46
"2006","GM017","25_35","_total_",2011,2304.95
"2006","GM018","25_35","_total_",2630,2302.29
"2006","GM019","25_35","_total_",2711,2303.64
"2006","GM020","25_35","_total_",1068,2323.68
"2006","GM021","25_35","_total_",1549,2295.83
"2006","GM022","25_35","_total_",1152,2323.51
"2006","GM023","25_35","_total_",3618,2315.37
"2006","GM024","25_35","_total_",2429,2311.24
"2006","GM025","25_35","_total_",1589,2327.96
"2006","GM026","25_35","_total_",3254,2315.61
"2006","GM027","25_35","_total_",2462,2319.83
"2006","GM028","25_35","_total_",809,2321.8
"2006","GM029","25_35","_total_",2277,2294.35
"2006","GM030","25_35","_total_",852,2317.26
"2006","GM031","25_35","_total_",1229,2307.28
"2006","GM032","25_35","_total_",1217,2294.08
"2006","GM033","25_35","_total_",1068,2311.29
"2006","GM034","25_35","_total_",2443,2299.89
"2006","GM035","25_35","_total_",3432,2312.59
"2006","GM036","25_35","_total_",1174,2305.46
"2006","GM037","25_35","_total_",418,2322.91
"2006","GM038","25_35","_total_",1112,2293.53
"2006","GM039","25_35","_total_",2139,2298.43
"2006","GM040","25_35","_total_",3403,2299.54
"2006","GM041","25_35","_total_",2064,2319.51
"2006","GM042","25_35","_total_",2267,2298.49
"2006","GM043","25_35","_total_",977,2311.74
"2006","GM044","25_35","_total_",2909,2324.01
"2006","GM045","25_35","_total_",1126,2318.97
"2006","GM046","25_35","_total_",3377,2320.28
"2006","GM047","25_35","_total_",2500,2313.93
"2006","GM048","25_35","_total_",3564,2309.94
"2006","GM049","25_35","_total_",1655,2292.82
"2006","GM050","25_35","_total_",1957,2315.37
"2006","GM051","25_35","_total_",450,2302.69
"2006","GM052","25_35","_total_",1637,2305.93
"2006","GM053","25_35","_total_",1914,2319.09
"2006","GM054","25_35","_total_",3023,2322.33
"2006","GM055","25_35","_total_",3070,2315.89
"2006","GM056","25_35","_total_",2343,2304.06
"2006","GM057","25_35","_total_",588,2326.52
"2006","GM058","25_35","_total_",1962,2311.99
"2006","GM059","25_35","_total_",612,2283.58
"2006","GM060","25_35","_total_",1967,2293.39
"2006","GM061","25_35","_total_",721,2338.09
"2006","GM062","25_35","_total_",3334,2315.11
"2006","GM063","25_35","_total_",562,2267.29
"2006","GM064","25_35","_total_",3229,2320.94
"2006","GM065","25_35","_total_",364,2311.62
"2006","GM066","25_35","_total_",493,2317.91
"2006","GM067","25_35","_total_",3042,2302.64
"2006","GM068","25_35","_total_",2286,2293.77
"2006","GM069","25_35","_total_",558,2291.97
"2006","GM070","25_35","_total_",1490,2309.96
"2006","GM071","25_35","_total_",1014,2330.16
"2006","GM072","25_35","_total_",1920,2298.55
"2006","GM073","25_35","_total_",1270,2315.79
"2006","GM074","25_35","_total_",880,2310.26
"2006","GM075","25_35","_total_",2731,2326.43
"2006","GM076","25_35","_total_",665,2304.2
"2006","GM077","25_35","_total_",3511,2313.17
"2006","GM078","25_35","_total_",2177,2320.94
"2006","GM079","25_35","_total_",1032,2316.59
"2006","GM080","25_35","_total_",2470,2320.9
"2006","GM081","25_35","_total_",1963,2306.69
"2006","GM082","25_35","_total_",2691,2304.78
"2006","GM083","25_35","_total_",2023,2311.59
"2006","GM084","25_35","_total_",3409,2307.2
"2006","GM085","25_35","_total_",3025,2306.1
"2006","GM086","25_35","_total_",3040,2316.12
"2006","GM087","25_35","_total_",2788,2292.32
"2006","GM088","25_35","_total_",2903,2298.8
"2006","GM089","25_35","_total_",439,2329.96
"2006","GM090","25_35","_total_",2190,2314.47
"2006","GM091","25_35","_total_",955,2307.99
"2006","GM092","25_35","_total_",3254,2327.64
"2006","GM093","25_35","_total_",2580,2309.57
"2006","GM094","25_35","_total_",3342,2305.51
"2006","GM095","25_35","_total_",1431,2312.84
"2006","GM096","25_35","_total_",2667,2300.45
"2006","GM097","25_35","_total_",1176,2306.91
"2006","GM098","25_35","_total_",880,2318.82
"2006","GM099","25_35","_total_",1876,2301.66
"2006","GM100","25_35","_total_",1742,2320.71
"2006","GM001","35_45","_total_",3358,2603.41
"2006","GM002","35_45","_total_",2285,2609.53
"2006","GM003","35_45","_total_",1259,2632.86
"2006","GM004","35_45","_total_",2218,2597.84
"2006","GM005","35_45","_total_",1676,2597.68
"2006","GM006","35_45","_total_",2416,2615.03
"2006","GM007","35_45","_total_",3066,2614.29
"2006","GM008","35_45","_total_",507,2618.69
"2006","GM009","35_45","_total_",1398,2623.6
"2006","GM010","35_45","_total_",1299,2621.19
"2006","GM011","35_45","_total_",2209,2610.51
"2006","GM012","35_45","_total_",727,2618.08
"2006","GM013","35_45","_total_",1522,2602.46
"2006","GM014","35_45","_total_",2502,2616.91
"2006","GM015","35_45","_total_",2584,2601.55
"2006","GM016","35_45","_total_",3201,2611.27
"2006","GM017","35_45","_total_",2169,2594.29
"2006","GM018","35_45","_total_",2643,2621.45
"2006","GM019","35_45","_total_",2694,2594.41
"2006","GM020","35_45","_total_",1121,2600.79
"2006","GM021","35_45","_total_",1517,2606.24
"2006","GM022","35_45","_total_",1148,2609.62
"2006","GM023","35_45","_total_",3566,2621.24
"2006","GM024","35_45","_total_",2492,2617.36
"2006","GM025","35_45","_total_",1571,2626.67
"2006","GM026","35_45","_total_",3296,2614.05
"2006","GM027","35_45","_total_",2461,2614.3
"2006","GM028","35_45","_total_",832,2610.4
"2006","GM029","35_45","_total_",2191,2598.6
"2006","GM030","35_45","_total_",895,2636.51
"2006","GM031","35_45","_total_",1254,2607.11
"2006","GM032","35_45","_total_",1311,2617.96
"2006","GM033","35_45","_total_",1063,2616.11
"2006","GM034","35_45","_total_",2487,2609.69
"2006","GM035","35_45","_total_",3437,2612.53
"2006","GM036","35_45","_total_",1217,2618.26
"2006","GM037","35_45","_total_",453,2610.88
"2006","GM038","35_45","_total_",1082,2592.54
"2006","GM039","35_45","_total_",2048,2610.43
"2006","GM040","35_45","_total_",3380,2631.53
"2006","GM041","35_45","_total_",2005,2615.35
"2006","GM042","35_45","_total_",2230,2616.13
"2006","GM043","35_45","_total_",953,2633.9
"2006","GM044","35_45","_total_",2902,2608.68
"2006","GM045","35_45","_total_",1126,2588.48
"2006","GM046","35_45","_total_",3428,2609.59
"2006","GM047","35_45","_total_",2531,2623.02
"2006","GM048","35_45","_total_",3495,2613.99
"2006","GM049","35_45","_total_",1568,2597.64
"2006","GM050","35_45","_total_",1992,2603.86
"2006","GM051","35_45","_total_",421,2617.53
"2006","GM052","35_45","_total_",1640,2598.19
"2006","GM053","35_45","_total_",1763,2599.26
"2006","GM054","35_45","_total_",3092,2599.55
"2006","GM055","35_45","_total_",3057,2624.39
"2006","GM056","35_45","_total_",2316,2604.56
"2006","GM057","35_45","_total_",584,2603.04
"2006","GM058","35_45","_total_",1894,2588.52
"2006","GM059","35_45","_total_",621,2623.69
"2006","GM060","35_45","_total_",1928,2623.75
"2006","GM061","35_45","_total_",719,2631.17
"2006","GM062","35_45","_total_",3320,2620.35
"2006","GM063","35_45","_total_",596,2605.89
"2006","GM064","35_45","_total_",3177,2609.43
"2006","GM065","35_45","_total_",396,2570.01
"2006","GM066","35_45","_total_",490,2623
"2006","GM067","35_45","_total_",2991,2602.33
"2006","GM068","35_45","_total_",2102,2614.59
"2006","GM069","35_45","_total_",572,2606.49
"2006","GM070","35_45","_total_",1513,2607.29
"2006","GM071","35_45","_total_",1128,2597.62
"2006","GM072","35_45","_total_",1909,2603.47
"2006","GM073","35_45","_total_",1302,2594.05
"2006","GM074","35_45","_total_",876,2628.31
"2006","GM075","35_45","_total_",2632,2607.88
"2006","GM076","35_45","_total_",643,2609.43
"2006","GM077","35_45","_total_",3422,2623.68
"2006","GM078","35_45","_total_",2163,2594.19
"2006","GM079","35_45","_total_",1060,2603.47
"2006","GM080","35_45","_total_",2568,2618.37
"2006","GM081","35_45","_total_",1962,2617.03
"2006","GM082","35_45","_total_",2565,2628.33
"2006","GM083","35_45","_total_",1943,2615.05
"2006","GM084","35_45","_total_",3439,2623.46
"2006","GM085","35_45","_total_",2923,2604.97
"2006","GM086","35_45","_total_",2904,2613.63
"2006","GM087","35_45","_total_",2752,2605.09
"2006","GM088","35_45","_total_",2961,2608.45
"2006","GM089","35_45","_total_",454,2596.93
"2006","GM090","35_45","_total_",2169,2596.66
"2006","GM091","35_45","_total_",970,2604.45
"2006","GM092","35_45","_total_",3251,2615.36
"2006","GM093","35_45","_total_",2520,2624.67
"2006","GM094","35_45","_total_",3299,2625.65
"2006","GM095","35_45","_total_",1405,2614.75
"2006","GM096","35_45","_total_",2632,2596.7
"2006","GM097","35_45","_total_",1193,2622.65
"2006","GM098","35_45","_total_",896,2626.37
"2006","GM099","35_45","_total_",1833,2616.14
"2006","GM100","35_45","_total_",1759,2604.77
"2006","GM001","45_55","_total_",3323,2918.04
"2006","GM002","45_55","_total_",2260,2909.38
"2006","GM003","45_55","_total_",1301,2905.87
"2006","GM004","45_55","_total_",2161,2915.48
"2006","GM005","45_55","_total_",1689,2920.15
"2006","GM006","45_55","_total_",2365,2910.95
"2006","GM007","45_55","_total_",3126,2914.67
"2006","GM008","45_55","_total_",562,2926.22
"2006","GM009","45_55","_total_",1360,2923.69
"2006","GM010","45_55","_total_",1343,2925.22
"2006","GM011","45_55","_total_",2244,2910.22
"2006","GM012","45_55","_total_",721,2897.54
"2006","GM013","45_55","_total_",1512,2925.72
"2006","GM014","45_55","_total_",2533,2917.29
"2006","GM015","45_55","_total_",2493,2925.3
"2006","GM016","45_55","_total_",3276,2903.97
"2006","GM017","45_55","_total_",2038,2913.26
"2006","GM018","45_55","_total_",2648,2917.39
"2006","GM019","45_55","_total_",2701,2909.45
"2006","GM020","45_55","_total_",1156,2897.51
"2006","GM021","45_55","_total_",1544,2924.9
"2006","GM022","45_55","_total_",1167,2916.4
"2006","GM023","45_55","_total_",3590,2897.55
"2006","GM024","45_55","_total_",2483,2898.65
"2006","GM025","45_55","_total_",1499,2900.21
"2006","GM026","45_55","_total_",3113,2906.91
"2006","GM027","45_55","_total_",2574,2907.36
"2006","GM028","45_55","_total_",849,2909.93
"2006","GM029","45_55","_total_",2275,2909.19
"2006","GM030","45_55","_total_",813,2894.27
"2006","GM031","45_55","_total_",1283,2918.19
"2006","GM032","45_55","_total_",1297,2918.04
"2006","GM033","45_55","_total_",1087,2943.9
"2006","GM034","45_55","_total_",2434,2906.87
"2006","GM035","45_55","_total_",3327,2913.41
"2006","GM036","45_55","_total_",1202,2915.41
"2006","GM037","45_55","_total_",413,2919.99
"2006","GM038","45_55","_total_",1066,2894.22
"2006","GM039","45_55","_total_",2025,2909.93
"2006","GM040","45_55","_total_",3427,2901.34
"2006","GM041","45_55","_total_",1918,2912.53
"2006","GM042","45_55","_total_",2156,2910.29
"2006","GM043","45_55","_total_",1033,2903.69
"2006","GM044","45_55","_total_",2921,2902.21
"2006","GM045","45_55","_total_",1163,2935.75
"2006","GM046","45_55","_total_",3432,2901.92
"2006","GM047","45_55","_total_",2516,2901.7
"2006","GM048","45_55","_total_",3536,2911.5
"2006","GM049","45_55","_total_",1616,2910.29
"2006","GM050","45_55","_total_",1936,2905.3
"2006","GM051","45_55","_total_",448,2911.92
"2006","GM052","45_55","_total_",1668,2909.95
"2006","GM053","45_55","_total_",1883,2923.88
"2006","GM054","45_55","_total_",3093,2916.45
"2006","GM055","45_55","_total_",3045,2891.33
"2006","GM056","45_55","_total_",2357,2913.02
"2006","GM057","45_55","_total_",556,2892.37
"2006","GM058","45_55","_total_",2000,2899.88
"2006","GM059","45_55","_total_",561,2880.56
"2006","GM060","45_55","_total_",2029,2918.82
"2006","GM061","45_55","_total_",727,2902.76
"2006","GM062","45_55","_total_",3361,2918.72
"2006","GM063","45_55","_total_",565,2899.57
"2006","GM064","45_55","_total_",3254,2900.78
"2006","GM065","45_55","_total_",387,2923.78
"2006","GM066","45_55","_total_",444,2901.17
"2006","GM067","45_55","_total_",3013,2906.26
"2006","GM068","45_55","_total_",2280,2926.62
"2006","GM069","45_55","_total_",553,2893.08
"2006","GM070","45_55","_total_",1534,2912.75
"2006","GM071","45_55","_total_",1078,2935.96
"2006","GM072","45_55","_total_",1912,2925.18
"2006","GM073","45_55","_total_",1207,2938.39
"2006","GM074","45_55","_total_",931,2915.02
"2006","GM075","45_55","_total_",2620,2913.82
"2006","GM076","45_55","_total_",671,2897.75
"2006","GM077","45_55","_total_",3483,2912.25
"2006","GM078","45_55","_total_",2108,2910.84
"2006","GM079","45_55","_total_",964,2920.31
"2006","GM080","45_55","_total_",2472,2906.2
"2006","GM081","45_55","_total_",1901,2906.89
"2006","GM082","45_55","_total_",2641,2912.1
"2006","GM083","45_55","_total_",2094,2913.12
"2006","GM084","45_55","_total_",3531,2917.66
"2006","GM085","45_55","_total_",2989,2914.81
"2006","GM086","45_55","_total_",3132,2917.77
"2006","GM087","45_55","_total_",2749,2916.03
"2006","GM088","45_55","_total_",3007,2912.2
"2006","GM089","45_55","_total_",423,2904.21
"2006","GM090","45_55","_total_",2145,2909.29
"2006","GM091","45_55","_total_",906,2940.96
"2006","GM092","45_55","_total_",3257,2922.38
"2006","GM093","45_55","_total_",2503,2911.61
"2006","GM094","45_55","_total_",3308,2908.77
"2006","GM095","45_55","_total_",1372,2896.83
"2006","GM096","45_55","_total_",2668,2919.26
"2006","GM097","45_55","_total_",1193,2908.54
"2006","GM098","45_55","_total_",916,2900.67
"2006","GM099","45_55","_total_",1887,2918.46
"2006","GM100","45_55","_total_",1673,2900.4
"2006","GM001","55_65","_total_",3750,3219.04
"2006","GM002","55_65","_total_",2491,3222.84
"2006","GM003","55_65","_total_",1372,3226.7
"2006","GM004","55_65","_total_",2372,3216.03
"2006","GM005","55_65","_total_",1846,3226.13
"2006","GM006","55_65","_total_",2627,3225.57
"2006","GM007","55_65","_total_",3360,3221.5
"2006","GM008","55_65","_total_",533,3229.03
"2006","GM009","55_65","_total_",1498,3214.36
"2006","GM010","55_65","_total_",1426,3226.33
"2006","GM011","55_65","_total_",2509,3225.36
"2006","GM012","55_65","_total_",731,3249.54
"2006","GM013","55_65","_total_",1695,3241.07
"2006","GM014","55_65","_total_",2807,3225.92
"2006","GM015","55_65","_total_",2836,3232.43
"2006","GM016","55_65","_total_",3551,3225.58
"2006","GM017","55_65","_total_",2291,3229.37
"2006","GM018","55_65","_total_",2813,3214.53
"2006","GM019","55_65","_total_",2981,3216.89
"2006","GM020","55_65","_total_",1218,3220.59
"2006","GM021","55_65","_total_",1726,3231.81
"2006","GM022","55_65","_total_",1300,3225.69
"2006","GM023","55_65","_total_",3922,3236.61
"2006","GM024","55_65","_total_",2631,3222.78
"2006","GM025","55_65","_total_",1622,3224.99
"2006","GM026","55_65","_total_",3548,3235.29
"2006","GM027","55_65","_total_",2781,3226.87
"2006","GM028","55_65","_total_",910,3247.84
"2006","GM029","55_65","_total_",2577,3228.75
"2006","GM030","55_65","_total_",918,3209.48
"2006","GM031","55_65","_total_",1415,3243.55
"2006","GM032","55_65","_total_",1398,3257.39
"2006","GM033","55_65","_total_",1189,3235.09
"2006","GM034","55_65","_total_",2772,3227.46
"2006","GM035","55_65","_total_",3751,3227.46
"2006","GM036","55_65","_total_",1304,3210.25
"2006","GM037","55_65","_total_",485,3278.34
"2006","GM038","55_65","_total_",1208,3229.52
"2006","GM039","55_65","_total_",2246,3223.77
"2006","GM040","55_65","_total_",3691,3227.22
"2006","GM041","55_65","_total_",2134,3219.33
"2006","GM042","55_65","_total_",2461,3225.38
"2006","GM043","55_65","_total_",1087,3244.42
"2006","GM044","55_65","_total_",3199,3241.06
"2006","GM045","55_65","_total_",1245,3231.53
"2006","GM046","55_65","_total_",3714,3245.47
"2006","GM047","55_65","_total_",2862,3222.55
"2006","GM048","55_65","_total_",4025,3236.5
"2006","GM049","55_65","_total_",1742,3224.1
"2006","GM050","55_65","_total_",2194,3226.96
"2006","GM051","55_65","_total_",430,3217.56
"2006","GM052","55_65","_total_",1795,3248.07
"2006","GM053","55_65","_total_",2022,3233.11
"2006","GM054","55_65","_total_",3522,3220.34
"2006","GM055","55_65","_total_",3449,3216.53
"2006","GM056","55_65","_total_",2615,3219.38
"2006","GM057","55_65","_total_",641,3274.75
"2006","GM058","55_65","_total_",2150,3228.82
"2006","GM059","55_65","_total_",669,3212.05
"2006","GM060","55_65","_total_",2203,3218.8
"2006","GM061","55_65","_total_",723,3204.05
"2006","GM062","55_65","_total_",3691,3219.63
"2006","GM063","55_65","_total_",643,3232.82
"2006","GM064","55_65","_total_",3521,3230.67
"2006","GM065","55_65","_total_",444,3164.29
"2006","GM066","55_65","_total_",568,3228.82
"2006","GM067","55_65","_total_",3398,3226.65
"2006","GM068","55_65","_total_",2438,3228.12
"2006","GM069","55_65","_total_",640,3220.59
"2006","GM070","55_65","_total_",1674,3244.22
